Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
13-12-2012,1303.45,1305,1310,1268.9,1289.7,1290.45,1295.53,35109
14-12-2012,1290.45,1280,1304,1270,1290,1291.6,1291.43,15746
17-12-2012,1291.6,1292.05,1299,1282,1291.9,1292.95,1294.88,33961
18-12-2012,1292.95,1285.05,1295.05,1280,1287,1286.75,1291.53,28906
19-12-2012,1286.75,1300,1410,1295.1,1302,1300.15,1306.6,807429
20-12-2012,1300.15,1310,1335,1291.35,1296.6,1299.75,1302.25,142792
21-12-2012,1299.75,1298.95,1299,1260,1270,1273.3,1261.45,1190341
24-12-2012,1273.3,1288,1316.4,1277.2,1315,1313.5,1304.66,26769
26-12-2012,1313.5,1318.55,1359.85,1314,1353.05,1350.6,1338.62,38589
27-12-2012,1350.6,1364.85,1370,1329.05,1334.95,1337.45,1352.84,23596
28-12-2012,1337.45,1349.65,1360,1330.05,1354,1352.75,1348.75,20786
31-12-2012,1352.75,1330,1370,1330,1344,1352.25,1357.59,19601
01-01-2013,1352.25,1355.3,1372.8,1354.6,1364,1365.15,1366.88,13547
02-01-2013,1365.15,1379.85,1380,1342.15,1350,1350.15,1359.04,30752
03-01-2013,1350.15,1364.65,1433.65,1355,1389,1386.5,1386.62,46593
04-01-2013,1386.5,1384.95,1409.85,1384,1389,1387.15,1397.28,27109
07-01-2013,1387.15,1394,1415.95,1376.25,1379,1385.1,1395.11,22542
08-01-2013,1385.1,1384.4,1390,1370.25,1384,1383.85,1382.55,10167
09-01-2013,1383.85,1390.9,1394.8,1365.05,1370.9,1371.25,1377.37,11664
10-01-2013,1371.25,1368,1432.2,1368,1398.8,1405.45,1406.68,83003
11-01-2013,1405.45,1416.4,1429.5,1382,1389,1385,1393.61,16867
14-01-2013,1385,1394,1403.9,1380,1391.05,1393.85,1392.36,29986
15-01-2013,1393.85,1421,1458.4,1400,1408,1406.05,1426.74,185816
16-01-2013,1406.05,1405,1419.95,1377.9,1390,1385.8,1400.25,35113
17-01-2013,1385.8,1389.7,1409.85,1380,1386.95,1382.35,1387.33,21806
18-01-2013,1382.35,1389.95,1397.8,1361.6,1365,1371.45,1371.36,30429
21-01-2013,1371.45,1372,1400,1361.6,1397.1,1391.35,1384.01,224376
22-01-2013,1391.35,1399.85,1407.8,1382,1396,1389.55,1392.52,83906
23-01-2013,1389.55,1372,1372,1314,1320,1320.1,1343.49,26314
24-01-2013,1320.1,1319,1335,1281.15,1298,1302,1302.22,11689
25-01-2013,1302,1311,1325,1291.5,1304.9,1307.65,1310.28,6854
28-01-2013,1307.65,1323.7,1323.7,1295,1303,1300.5,1302.31,7415
29-01-2013,1300.5,1301,1314.95,1284.5,1298,1295.25,1300.33,8520
30-01-2013,1295.25,1299.95,1315,1280,1307.8,1305.1,1300.48,10535
31-01-2013,1305.1,1296.55,1311,1281,1291.2,1291.75,1305.89,10808
01-02-2013,1291.75,1296.2,1306.95,1289.45,1290,1296.15,1299.87,14396
04-02-2013,1296.15,1314.8,1314.85,1282.55,1288,1292.5,1301.58,11354
05-02-2013,1292.5,1291,1297.85,1272,1285,1280.3,1282.49,4895
06-02-2013,1280.3,1294.6,1295.45,1274,1288,1279.85,1283.58,14804
07-02-2013,1279.85,1277.05,1288.7,1256,1261.15,1261.6,1281.75,31208
08-02-2013,1261.6,1255,1260,1243,1253.9,1250.95,1252.96,8346
11-02-2013,1250.95,1259.8,1260,1236,1250,1244.85,1251.42,10785
12-02-2013,1244.85,1241.05,1250.5,1235.5,1242,1241.95,1241.91,6841
13-02-2013,1241.95,1268.6,1290,1246,1259.95,1259.4,1258.68,104695
14-02-2013,1259.4,1265,1298,1260,1294,1291.95,1271.74,96143
15-02-2013,1291.95,1287.95,1290.15,1276,1290,1289.3,1286.25,61065
18-02-2013,1289.3,1290,1290,1267.1,1280,1278.1,1277.97,4266
19-02-2013,1278.1,1284.5,1298,1265.25,1274,1271,1275.21,91321
20-02-2013,1271,1284.95,1304.7,1272,1285,1285.1,1291.11,9295
21-02-2013,1285.1,1271.95,1287,1255.1,1268.45,1264.8,1272.43,9694
22-02-2013,1264.8,1253.15,1264.95,1235.65,1243.2,1239.05,1249.02,12862
25-02-2013,1239.05,1261,1301.8,1243.9,1282.05,1286.6,1271.52,44460
26-02-2013,1286.6,1286.6,1308,1265.45,1285,1279.35,1293.45,19712
27-02-2013,1279.35,1287.95,1319,1273.8,1310,1311.1,1303.45,13758
28-02-2013,1311.1,1319,1329.35,1266.25,1289.8,1281.35,1298.02,12670
01-03-2013,1281.35,1299.9,1299.9,1270,1270,1282.3,1277.92,18134
04-03-2013,1282.3,1284,1284,1247.3,1255,1257.2,1265.77,9233
05-03-2013,1257.2,1266.95,1285,1257,1266,1271.6,1277.74,26787
06-03-2013,1271.6,1278.9,1278.9,1244.6,1249.95,1248.3,1254.77,13077
07-03-2013,1248.3,1249.9,1264.8,1248.05,1260,1258.3,1256.44,17576
08-03-2013,1258.3,1269.9,1295,1264,1287.1,1284.75,1284.23,21349
11-03-2013,1284.75,1275,1280,1270.05,1280,1278.85,1275.89,20848
12-03-2013,1278.85,1288.95,1288.95,1259,1272,1262.35,1271.94,11105
13-03-2013,1262.35,1278.7,1278.85,1248.7,1257,1252.6,1258.88,27653
14-03-2013,1252.6,1268.95,1270,1242.05,1268,1266.45,1256.99,8668
15-03-2013,1266.45,1270.5,1315,1260,1310,1299,1289.55,36973
18-03-2013,1299,1289.8,1297.7,1272,1276,1283.45,1280.44,49361
19-03-2013,1283.45,1284.85,1284.85,1250,1257.4,1253.5,1263.17,6965
20-03-2013,1253.5,1248.6,1265.1,1246,1249,1249.1,1251.12,4566
21-03-2013,1249.1,1257.7,1263.75,1225.5,1238,1236.05,1248.32,35972
22-03-2013,1236.05,1249.95,1250,1182.3,1212,1209.7,1213.26,10958
25-03-2013,1209.7,1214.95,1214.95,1165,1172.95,1174.3,1194.82,60471
26-03-2013,1174.3,1165.05,1171.85,1105,1130,1136.5,1134.25,43957
28-03-2013,1136.5,1135.85,1188.45,1106.55,1175,1148.1,1140.68,85279
01-04-2013,1148.1,1156.25,1185,1156.25,1175,1173.1,1174.31,7956
02-04-2013,1173.1,1170,1199,1170,1173.25,1182.55,1184.77,39247
03-04-2013,1182.55,1176.05,1215,1176.05,1200,1206.9,1199.65,90078
04-04-2013,1206.9,1212,1212,1180,1195,1195.15,1200.33,31846
05-04-2013,1195.15,1181.1,1201,1165.5,1173.05,1172.8,1187.89,42907
08-04-2013,1172.8,1176.4,1189.95,1161.6,1163.15,1172.6,1175.41,7352
09-04-2013,1172.6,1173.05,1187.15,1125,1130,1136.95,1161.92,9737
10-04-2013,1136.95,1126,1143.7,1115.5,1122,1123.75,1127.04,13144
11-04-2013,1123.75,1120,1122.4,1105,1106.1,1110.7,1116.25,17726
12-04-2013,1110.7,1100,1120.05,1100,1120,1119.5,1117.78,8057
15-04-2013,1119.5,1139.7,1139.7,1100,1105,1113.65,1109.63,41437
16-04-2013,1113.65,1097,1134.8,1097,1127.8,1124.25,1111.08,38508
17-04-2013,1124.25,1107,1151,1107,1136.9,1145.65,1143.35,15202
18-04-2013,1145.65,1122,1184.95,1122,1179,1171.45,1167.41,14699
22-04-2013,1171.45,1165,1230,1121.5,1215,1222.05,1181.96,74383
23-04-2013,1222.05,1214.9,1249,1212.9,1238,1239.15,1227.25,7393
25-04-2013,1239.15,1250,1303,1244,1290.05,1290.5,1282.65,27251
26-04-2013,1290.5,1297,1304.7,1256.6,1264.5,1261.1,1268.5,7884
29-04-2013,1261.1,1261.1,1280,1200,1227.5,1215.7,1221.57,72754
30-04-2013,1215.7,1239.45,1240,1215.55,1238,1226.25,1230.45,5974
02-05-2013,1226.25,1230.9,1274.9,1230.9,1263.5,1268.1,1257.35,14460
03-05-2013,1268.1,1265,1271.95,1235,1241,1242.3,1247.71,9743
06-05-2013,1242.3,1240.5,1270,1240,1265,1260.05,1260.07,248750
07-05-2013,1260.05,1265,1290,1265,1282,1281.35,1280.9,53332
08-05-2013,1281.35,1298.7,1380,1285.4,1345.4,1362.1,1340.87,90505
09-05-2013,1362.1,1325,1401,1325,1394,1390,1394.2,127897
10-05-2013,1390,1375,1417,1375,1397.6,1399.45,1403.27,21031
11-05-2013,1399.45,1400,1415.5,1397.5,1408.5,1410.95,1407.96,3083
13-05-2013,1410.95,1417.85,1417.85,1372.4,1378.75,1378.75,1395.4,21688
14-05-2013,1378.75,1367.3,1398.9,1367,1375.95,1380.35,1384.82,10720
15-05-2013,1380.35,1370.2,1450,1369,1401,1401.15,1418.61,157333
16-05-2013,1401.15,1439,1490,1419.1,1480.1,1473.6,1453.44,101798
17-05-2013,1473.6,1484,1524.9,1475,1515,1509.25,1502.48,123536
20-05-2013,1509.25,1529,1589.9,1505,1575,1581.15,1563.06,174148
21-05-2013,1581.15,1574,1595,1465,1475,1492.4,1525.07,60896
22-05-2013,1492.4,1497,1510.15,1411.25,1419.8,1444.3,1459.72,52232
23-05-2013,1444.3,1418,1433.8,1388.05,1433.8,1425.2,1412.18,20037
24-05-2013,1425.2,1475,1475,1402,1451,1441.85,1442.58,42596
27-05-2013,1441.85,1450,1469.8,1423,1467,1455.6,1449.57,13304
28-05-2013,1455.6,1460,1484.7,1460,1471.1,1474.85,1473.81,36289
29-05-2013,1474.85,1462,1488.8,1462,1480,1482.05,1477.98,19482
30-05-2013,1482.05,1479.5,1484.9,1459.95,1467.75,1470.75,1469.24,13376
31-05-2013,1470.75,1456,1478,1456,1470,1472.35,1468.39,17388
03-06-2013,1472.35,1470,1485,1462,1479.95,1477.9,1473.3,8209
04-06-2013,1477.9,1477.95,1533.3,1438.7,1443.3,1457.75,1474.03,11746
05-06-2013,1457.75,1464.95,1474.85,1445.35,1466.5,1467,1465.93,7508
06-06-2013,1467,1474.8,1474.8,1436.9,1454.95,1454.35,1453.87,5791
07-06-2013,1454.35,1454.95,1510,1445.95,1500,1503.35,1489.73,25951
10-06-2013,1503.35,1431,1522.7,1431,1495,1493.65,1496.72,14462
11-06-2013,1493.65,1495,1510.05,1480.45,1488,1494.9,1494.36,309110
12-06-2013,1494.9,1481.25,1497.8,1450.1,1455,1456.4,1468.48,15484
13-06-2013,1456.4,1460,1460,1421.1,1430,1437.6,1430.25,9672
14-06-2013,1437.6,1435.05,1448.95,1430,1437.5,1439.65,1439.88,18409
17-06-2013,1439.65,1445,1468.9,1430,1440,1438,1443.66,20823
18-06-2013,1438,1440,1475,1433.5,1438,1439.35,1454.88,17070
19-06-2013,1439.35,1448.95,1473.8,1425.1,1437.9,1429.65,1434.79,46593
20-06-2013,1429.65,1429.9,1444,1415.25,1425,1422,1427.03,6396
21-06-2013,1422,1419.9,1419.9,1389,1393.1,1397.55,1399.15,13667
24-06-2013,1397.55,1375.15,1387.85,1330,1355,1341.5,1356.26,15162
25-06-2013,1341.5,1359.7,1414.8,1303.25,1380,1376.5,1356.12,55659
26-06-2013,1376.5,1380,1409.95,1341.2,1370,1374.15,1385.55,16821
27-06-2013,1374.15,1390,1410,1341.5,1359.95,1348.5,1366.73,25277
28-06-2013,1348.5,1375.75,1421.85,1346.7,1394.8,1384.75,1388.71,39047
01-07-2013,1384.75,1400,1445,1387,1436.05,1439,1426.89,18912
02-07-2013,1439,1445.5,1465,1378.7,1423,1418.85,1419.56,195401
03-07-2013,1418.85,1401.55,1425.05,1398.8,1419,1417.75,1417.98,11188
04-07-2013,1417.75,1415.1,1415.1,1394.95,1409.8,1408,1406.98,5646
05-07-2013,1408,1410,1414.85,1391.2,1414.8,1413.4,1409.24,8415
08-07-2013,1413.4,1419.8,1419.8,1381.15,1383,1387.15,1390.52,13002
09-07-2013,1387.15,1385.05,1405.55,1385,1385.1,1392.1,1392.93,9065
10-07-2013,1392.1,1398,1408.8,1391.25,1392.05,1394.9,1397.7,12486
11-07-2013,1394.9,1400,1450,1400,1450,1449.35,1444.78,164862
12-07-2013,1449.35,1422,1445.95,1422,1439,1441.15,1438.69,100054
15-07-2013,1441.15,1427.05,1485.8,1427.05,1475.1,1481.15,1465.66,17008
16-07-2013,1481.15,1448.95,1462.65,1414,1420,1420.05,1421.85,130704
17-07-2013,1420.05,1423.25,1454.9,1400,1411,1410.6,1428.51,25661
18-07-2013,1410.6,1397,1440.05,1352.05,1365,1374.55,1381.3,95911
19-07-2013,1374.55,1375,1385,1316,1328,1325.35,1340.62,38487
22-07-2013,1325.35,1316.6,1375,1316.6,1338,1340.95,1347.96,50294
23-07-2013,1340.95,1332,1372.8,1228.7,1357,1356.35,1359.18,129032
24-07-2013,1356.35,1345,1355,1304.5,1318,1313.15,1324.02,43701
25-07-2013,1313.15,1338.85,1338.85,1288,1311,1302.6,1315.7,15271
26-07-2013,1302.6,1295.05,1312,1240.1,1250,1253.7,1258.94,24335
29-07-2013,1253.7,1253.7,1263,1205,1217,1210.5,1229.83,22545
30-07-2013,1210.5,1199.1,1240,1150.2,1165,1179.9,1190.13,30239
31-07-2013,1179.9,1160.4,1160.4,1109.8,1146,1143.95,1138.15,41404
01-08-2013,1143.95,1145.25,1174.95,1120.45,1140,1129.85,1136.46,20364
02-08-2013,1129.85,1130.15,1138.15,1064,1100,1102.55,1105.93,33642
05-08-2013,1102.55,1102.55,1139.7,1056.6,1070,1069.9,1087.16,32468
06-08-2013,1069.9,1066.05,1066.05,1010,1010,1019.95,1033.98,38635
07-08-2013,1019.95,1010,1035,1009.95,1011,1016.1,1020.9,27576
08-08-2013,1016.1,1020,1065,1018.95,1050,1052.8,1055.31,31397
12-08-2013,1052.8,1069.95,1150,1065.05,1131,1132.35,1102.39,337905
13-08-2013,1132.35,1137.95,1269.95,1121,1269.95,1244,1212.04,32439
14-08-2013,1244,1264,1275.05,1206.35,1220,1222.5,1235.73,15229
16-08-2013,1222.5,1206.1,1230,1145,1150,1150.2,1153.06,227491
19-08-2013,1150.2,1140.35,1175,1089,1120,1117,1133.42,247596
20-08-2013,1117,1117,1176,1025.15,1164.05,1155.4,1140.32,48518
21-08-2013,1155.4,1175,1199.9,1080,1091.55,1100.05,1139.63,11916
22-08-2013,1100.05,1068,1133.95,1068,1091,1095.75,1091.15,9532
23-08-2013,1095.75,1125,1148,1100.1,1132.05,1137.7,1124.27,20484
26-08-2013,1137.7,1130,1148.8,1111,1120.5,1121.05,1126.39,14995
27-08-2013,1121.05,1142.4,1142.4,1031.5,1045,1042.65,1064.91,47462
28-08-2013,1042.65,1036,1036,975,983,984.25,998.25,58837
29-08-2013,984.25,1013,1017.7,965.3,1013,1007.95,990.51,64550
30-08-2013,1007.95,980,1034,980,1032,1026.8,1018.04,36061
02-09-2013,1026.8,1035,1055,984.95,1000,1011.8,1010.61,92724
03-09-2013,1011.8,1024,1024,986,1000,1000.9,998.86,26439
04-09-2013,1000.9,991.2,1008.9,980,981.05,985.8,997.17,25829
05-09-2013,985.8,1008,1082.95,1000.2,1080,1066.5,1044.39,93442
06-09-2013,1066.5,1072,1115,1070.05,1090,1095.5,1088.15,30468
10-09-2013,1095.5,1130,1155,1110,1145,1147.25,1143.89,40420
11-09-2013,1147.25,1141,1170,1141,1155.1,1165.3,1152.38,21836
12-09-2013,1165.3,1169,1175,1110,1120,1125.9,1144.96,11859
13-09-2013,1125.9,1132,1154.65,1112.5,1144.95,1145.55,1134.98,21347
16-09-2013,1145.55,1154.45,1168.45,1130,1147.85,1141.1,1149.19,17562
17-09-2013,1141.1,1144,1344,1139.85,1181.5,1179.6,1176.68,28837
18-09-2013,1179.6,1191.9,1247.3,1172.65,1215,1221.85,1221.33,37887
19-09-2013,1221.85,1239.95,1275,1206.15,1255,1245.6,1252.69,129819
20-09-2013,1245.6,1274.9,1319,1211.05,1311,1292.85,1272.34,68948
23-09-2013,1292.85,1275.05,1286.25,1230,1249.9,1250.45,1250.19,14527
24-09-2013,1250.45,1238,1238,1175.1,1175.1,1181.35,1191.97,32751
25-09-2013,1181.35,1179.2,1204,1165.1,1197,1190.95,1182.7,15252
26-09-2013,1190.95,1196,1200.1,1165,1170,1170.9,1171.01,36712
27-09-2013,1170.9,1188,1190.1,1155.1,1174,1177.5,1173.14,20540
30-09-2013,1177.5,1190,1190,1155.1,1165,1165.5,1165.26,3783
01-10-2013,1165.5,1157.05,1174.7,1141.2,1152.25,1155.5,1152.14,17471
03-10-2013,1155.5,1155.2,1215,1155.2,1206.8,1204.8,1192.68,11810
04-10-2013,1204.8,1199.9,1265,1199.9,1250,1248.05,1240.43,40350
07-10-2013,1248.05,1236,1274.95,1236,1255,1261.05,1255.04,28548
08-10-2013,1261.05,1274.55,1298.8,1270,1292,1291.1,1287.09,44923
09-10-2013,1291.1,1290,1290,1275,1286,1281.8,1280.32,23804
10-10-2013,1281.8,1276,1287.6,1255.2,1264.5,1263.7,1277.85,14783
11-10-2013,1263.7,1273.85,1279,1258.8,1260,1260.9,1269.42,15850
14-10-2013,1260.9,1279,1299.65,1264,1285,1295.5,1287.95,13110
15-10-2013,1295.5,1295.1,1302,1252.1,1270,1276.95,1270.9,124203
17-10-2013,1276.95,1261.2,1281.95,1260,1280,1277.55,1276.95,14841
18-10-2013,1277.55,1273.25,1292.05,1270,1274.9,1278.45,1283.26,17843
21-10-2013,1278.45,1278.5,1297.8,1278.35,1285.05,1289.4,1289.98,14040
22-10-2013,1289.4,1282,1302,1279,1290.5,1296,1293.05,56663
23-10-2013,1296,1295.8,1307,1280.05,1286,1285.3,1297.31,8150
24-10-2013,1285.3,1260,1294.9,1260,1273,1274.9,1282.94,7482
25-10-2013,1274.9,1267,1308.6,1258,1290,1285.8,1281.58,12533
28-10-2013,1285.8,1290,1315,1270.15,1273.5,1274.4,1289.94,3615
29-10-2013,1274.4,1275,1310,1251,1290,1289.5,1289.39,73612
30-10-2013,1289.5,1296.5,1335.6,1290.25,1317.7,1316.25,1312.78,64254
31-10-2013,1316.25,1328.3,1363.9,1300.4,1360,1353.05,1330.51,57549
01-11-2013,1353.05,1350.05,1375,1325.4,1357.8,1367.35,1349.28,38014
03-11-2013,1367.35,1375,1390,1355.55,1355.55,1368.45,1374.02,5481
05-11-2013,1368.45,1365,1368.15,1335,1349.45,1341.1,1344.22,51901
06-11-2013,1341.1,1350,1389,1334.95,1388,1373.2,1360.49,17663
07-11-2013,1373.2,1365.05,1423,1365,1412,1409.25,1410.65,37204
08-11-2013,1409.25,1410,1423,1370.1,1405,1395.2,1391.24,23067
11-11-2013,1395.2,1404.75,1420,1395,1411,1411.65,1409.34,27957
12-11-2013,1411.65,1411.65,1434.8,1404.05,1414,1411.25,1415.95,14669
13-11-2013,1411.25,1400.05,1414.2,1385,1400.75,1401.05,1400.89,25470
14-11-2013,1401.05,1410.85,1448,1401.3,1425,1424.95,1428.4,42412
18-11-2013,1424.95,1432,1459,1410.3,1421.9,1426.35,1442.65,27699
19-11-2013,1426.35,1427.1,1444.8,1417,1434.25,1437.8,1430.36,7924
20-11-2013,1437.8,1434.7,1444.8,1422.2,1430,1427.85,1435.84,8601
21-11-2013,1427.85,1431,1438,1387.2,1388,1394.9,1409.7,10566
22-11-2013,1394.9,1399.95,1399.95,1365,1378,1378.4,1374.05,24783
25-11-2013,1378.4,1373.35,1415,1366,1400,1398.7,1390.74,51523
26-11-2013,1398.7,1384.95,1410,1365.1,1385,1375.85,1380.35,110436
27-11-2013,1375.85,1415.05,1415.05,1380.1,1385,1389.5,1400.01,25416
28-11-2013,1389.5,1393.35,1399.95,1375,1387.45,1389.55,1389.87,70015
29-11-2013,1389.55,1376,1414.8,1376,1414,1410.55,1402.84,23923
02-12-2013,1410.55,1409,1428.95,1391.1,1407,1406.2,1418.19,68703
03-12-2013,1406.2,1417.85,1488.8,1405.1,1474,1469.9,1450.5,74497
04-12-2013,1469.9,1460,1482.95,1432.3,1454.8,1460.35,1472.9,151435
05-12-2013,1460.35,1478.8,1495,1440,1452.9,1452.25,1454.39,29056
06-12-2013,1452.25,1454.95,1500,1450.75,1500,1488.8,1481.01,21218
09-12-2013,1488.8,1505,1518.95,1464.45,1495,1496.85,1495.35,30210
10-12-2013,1496.85,1505,1505,1489.55,1501,1500.6,1499.64,19057
11-12-2013,1500.6,1499.95,1503,1481.4,1499.45,1492.75,1488.86,10040
12-12-2013,1492.75,1485.05,1505,1460,1490,1496.5,1490.17,23019
13-12-2013,1496.5,1480.3,1497.95,1475,1480,1481.55,1493.64,65030
16-12-2013,1481.55,1453.25,1495.8,1453.25,1478,1483.3,1478.59,22562
17-12-2013,1483.3,1480,1490,1476.8,1486,1479.85,1481.08,29865
18-12-2013,1479.85,1463.85,1503.95,1451.55,1494.8,1495.35,1483.89,29853
19-12-2013,1495.35,1480.6,1504.6,1466.7,1474.85,1481.9,1487.94,21730
20-12-2013,1481.9,1478.05,1500,1470,1500,1494.75,1489.12,23257
23-12-2013,1494.75,1507,1560,1499.95,1560,1555.25,1540.66,37191
24-12-2013,1555.25,1569.5,1575,1527.05,1530,1531.8,1536.83,68342
26-12-2013,1531.8,1548,1548,1511,1520.05,1518.55,1522.39,10613
27-12-2013,1518.55,1495,1539.8,1495,1525,1524.9,1525.71,10374
30-12-2013,1524.9,1550,1579.95,1545,1568.4,1555.95,1568.19,29088
31-12-2013,1555.95,1551.45,1589,1551.45,1580,1581.25,1572.81,25680
01-01-2014,1581.25,1560,1615,1560,1567.8,1570.3,1587.75,11995
02-01-2014,1570.3,1570.5,1580.05,1558.8,1574,1569.2,1567.32,6973
03-01-2014,1569.2,1571.8,1604,1538.65,1604,1555.5,1556.95,51282
06-01-2014,1555.5,1571.15,1580,1530.1,1550,1551.45,1555.01,47696
07-01-2014,1551.45,1555.25,1571.9,1545.3,1547,1554.05,1554.36,22539
08-01-2014,1554.05,1560.75,1560.75,1545,1555,1555.45,1554.93,17568
09-01-2014,1555.45,1546.1,1557.8,1537,1551,1550.35,1548.69,31882
10-01-2014,1550.35,1559.8,1564.5,1549.15,1561.9,1560.55,1555.88,21839
13-01-2014,1560.55,1561.05,1571.8,1555.15,1571.8,1565.9,1565.11,14456
14-01-2014,1565.9,1569.95,1569.95,1550.1,1552.25,1553.05,1560.17,3660
15-01-2014,1553.05,1554,1569.8,1532,1558,1554.9,1556.83,63626
16-01-2014,1554.9,1555,1604,1548.8,1575,1584.05,1570.9,36055
17-01-2014,1584.05,1568,1584,1535,1570.1,1573.75,1567.65,19083
20-01-2014,1573.75,1580,1594,1551.05,1568.7,1569.5,1574.08,9000
21-01-2014,1569.5,1570,1600,1567.8,1595,1596.85,1587.69,11414
22-01-2014,1596.85,1601,1610,1565.15,1584,1573.5,1576.32,10618
23-01-2014,1573.5,1585,1585,1550.1,1570,1574.35,1568.91,6934
24-01-2014,1574.35,1584.9,1584.9,1534.3,1554,1550.55,1546.73,17340
27-01-2014,1550.55,1545,1545,1472,1512,1491.75,1497.83,16899
28-01-2014,1491.75,1476.85,1548,1475,1531,1535.75,1502.48,23832
29-01-2014,1535.75,1545,1558.65,1496.2,1507,1512.2,1529.97,4131
30-01-2014,1512.2,1485.95,1508.8,1485,1495,1498.4,1492.84,50680
31-01-2014,1498.4,1500.55,1555,1500,1539,1531.15,1516.74,7348
03-02-2014,1531.15,1544,1544,1482.05,1495.5,1492.4,1493.42,9839
04-02-2014,1492.4,1512.85,1524.3,1475,1480,1481.3,1495.31,5159
05-02-2014,1481.3,1489.4,1510,1475.5,1486.5,1484.3,1498.19,4978
06-02-2014,1484.3,1515,1515,1475.95,1479.95,1483.15,1496.49,13154
07-02-2014,1483.15,1499.95,1501,1480.05,1486.1,1493.9,1495.4,3056
10-02-2014,1493.9,1502,1519.95,1478.05,1495,1485.75,1487.64,3291
11-02-2014,1485.75,1498.95,1500,1460,1463.9,1465.6,1475.89,1682
12-02-2014,1465.6,1480,1495,1470.25,1494,1481.9,1478.64,11936
13-02-2014,1481.9,1467.15,1498.9,1467.15,1489,1482.2,1484.56,8386
14-02-2014,1482.2,1482.25,1495,1461,1470,1475.4,1478.88,3107
17-02-2014,1475.4,1475.05,1512.4,1475.05,1506,1503.85,1500.87,15060
18-02-2014,1503.85,1551,1578,1506,1560,1557.45,1547.6,85356
19-02-2014,1557.45,1551.05,1551.05,1534.8,1540,1540.2,1541.15,7453
20-02-2014,1540.2,1545,1547.8,1493.2,1496.4,1512.3,1523.31,7910
21-02-2014,1512.3,1505.1,1540,1501.05,1521,1529.65,1523.41,10910
24-02-2014,1529.65,1529.7,1550,1516.35,1529.8,1526.3,1535.35,5861
25-02-2014,1526.3,1512,1556,1512,1550.25,1553.35,1549.17,59585
26-02-2014,1553.35,1560,1565,1525.5,1549.95,1547.9,1552.88,8926
28-02-2014,1547.9,1555,1585,1549.95,1575.05,1571.5,1565.36,16071
03-03-2014,1571.5,1578.95,1594,1565.05,1582.15,1588.95,1589.82,150684
04-03-2014,1588.95,1572,1590,1572,1585,1585.1,1584.8,8819
05-03-2014,1585.1,1585,1596.8,1550,1550,1557.6,1583.73,18326
06-03-2014,1557.6,1562.1,1647.05,1561,1610,1616.4,1610.52,53133
07-03-2014,1616.4,1620.05,1645,1586.6,1640,1636.7,1631.82,46824
10-03-2014,1636.7,1636.7,1675,1622.7,1670,1672.1,1664.39,69025
11-03-2014,1672.1,1670.75,1713.05,1669.15,1699.8,1694.7,1694.53,30364
12-03-2014,1694.7,1696,1708.8,1685,1685,1690.75,1699.98,9448
13-03-2014,1690.75,1725,1725,1630,1645,1647.05,1665.1,10256
14-03-2014,1647.05,1650,1670,1635.5,1655,1655.8,1653.06,11893
18-03-2014,1655.8,1650,1680,1641.05,1680,1670.2,1655.84,13630
19-03-2014,1670.2,1650.35,1680.95,1645.8,1670,1669.2,1664.46,31105
20-03-2014,1669.2,1670,1672.8,1650,1650,1651.95,1669.12,70441
21-03-2014,1651.95,1653.05,1680.8,1653,1680.8,1673.3,1669.11,19930
22-03-2014,1673.3,1680,1689,1680,1682.2,1684.5,1682.41,456
24-03-2014,1684.5,1684,1695.8,1650,1651,1656.95,1681.54,10769
25-03-2014,1656.95,1653.05,1684.8,1650.7,1675,1660.4,1660.04,78257
26-03-2014,1660.4,1684.75,1684.8,1655,1655,1659.95,1677.97,53356
27-03-2014,1659.95,1660.05,1704.8,1650,1680,1697.9,1682.94,36923
28-03-2014,1697.9,1681.85,1824.8,1681.85,1767.2,1797.7,1770.7,87170
31-03-2014,1797.7,1800,1815,1765,1790.05,1791,1788.74,26865
01-04-2014,1791,1790,1798.8,1730.3,1768,1777.45,1781.39,47653
02-04-2014,1777.45,1800,1800,1741.05,1753,1751.5,1758.36,26698
03-04-2014,1751.5,1718.05,1755,1661.6,1749.9,1745.75,1723.65,48068
04-04-2014,1745.75,1742,1772.95,1727.05,1749.1,1758.4,1746.99,14021
07-04-2014,1758.4,1763.9,1789.8,1760,1773.8,1767.9,1772.8,9184
09-04-2014,1767.9,1765,1792.75,1747.05,1751.8,1756.25,1774.13,42708
10-04-2014,1756.25,1744.05,1816,1744.05,1790,1786.1,1782.95,164944
11-04-2014,1786.1,1790,1805,1760,1765,1762.4,1786.32,13976
15-04-2014,1762.4,1766,1779.45,1746,1763.9,1757.75,1757.56,18332
16-04-2014,1757.75,1764.05,1790,1757.05,1776,1772.7,1770.57,93398
17-04-2014,1772.7,1780,1788.5,1760,1761,1767.2,1774.87,85376
21-04-2014,1767.2,1763,1799.9,1757,1774.65,1768.95,1774.56,70161
22-04-2014,1768.95,1776,1788,1754.4,1764.05,1765.15,1770.46,165329
23-04-2014,1765.15,1766.05,1851,1766,1851,1826.75,1812.89,50048
25-04-2014,1826.75,1848.35,1848.35,1786.6,1814.5,1813,1807.89,22664
28-04-2014,1813,1839.3,1860,1802,1848.55,1856.8,1837.67,19005
29-04-2014,1856.8,1841.3,1878.9,1826.45,1874.2,1872.55,1853.8,29549
